f1, f2, front
0.3040883073090139, 3.288518420354131, 1
0.6764521275512744, 1.4783012119718717, 1
0.5608273824089753, 1.7830798412598983, 1
0.3627318416648405, 2.7568575050105113, 1
0.5883276872525396, 1.6997330257733563, 1
0.35864521512205794, 2.788270853299045, 1
0.5874975951863781, 1.7021346269217652, 1
0.443262244815623, 2.256000847570392, 1
0.566315801924072, 1.7657992176846824, 1
0.4313218486330693, 2.3184543124100165, 1
0.4182575635138001, 2.390871288970739, 1
1.0, 1.0, 1
0.1, 10.0, 1
0.24711177462453732, 4.046751724070632, 1
0.6697901552806125, 1.493004924178147, 1
0.1, 10.0, 1
0.25033592436534324, 3.994632422554695, 1
0.972583389661438, 1.0281894700547023, 1
0.4788305856317293, 2.08842131226994, 1
1.0, 1.0, 1
1.0, 1.0, 1
1.0, 1.0, 1
0.800442793959113, 1.2493085171694112, 1
0.30851659188081726, 3.24131675999555, 1
1.0, 1.0, 1
0.9701041457564517, 1.030817159553768, 1
1.0, 1.0, 1
0.1, 10.0, 1
0.6146351981803888, 1.6269813426898971, 1
0.1, 10.0, 1
0.5383084406734776, 1.8576710384643051, 1
1.0, 1.0, 1
0.20773398884028796, 4.813848737910817, 1
0.7774383543087662, 1.286275618456099, 1
0.1, 10.0, 1
0.9366023875699775, 1.1581302339794568, 1
0.1, 10.0, 1
0.39698059110239703, 2.519014839549323, 1
0.1, 10.0, 1
0.5448067635189142, 1.8355131891920478, 1
0.58633837418116, 1.705499834283457, 1
0.13248646569857758, 8.240969751989363, 1
0.18153768566344286, 5.959733835530326, 1
0.1, 10.0, 1
0.1, 10.0, 1
1.0, 1.0, 1
1.0, 1.0, 1
0.5977534116673773, 1.6729306441105765, 1
1.0, 1.0, 1
0.4771226052252347, 2.095897341791071, 1
0.9878011388936495, 1.1427160691923641, 2
0.6186367462444913, 1.8004923230126038, 2
0.7179087391617284, 1.5994676029691945, 2
0.512129025812449, 2.2832795671564163, 2
0.5390985587050363, 1.8743342163959882, 2
0.6746585773777668, 1.6823612335612137, 2
0.1, 10.647909595728011, 2
0.10187412877646129, 10.509667054473494, 2
0.11840899350664641, 10.395520604955333, 2
0.23092852523757768, 5.666029628002149, 2
0.37708487885358855, 3.1361622790040933, 2
0.8108147931218984, 1.5590841327480456, 2
0.44545773578861075, 2.520424887278477, 2
1.0, 1.071368988872212, 2
0.29830056603797533, 4.199975036991569, 2
0.5294573613646945, 2.245118124021063, 2
0.8113465578347789, 1.2528334791185873, 2
0.6011719253738772, 1.8627830953680589, 2
0.1, 11.825253564661176, 3
0.9109920547983454, 1.3037824030244385, 3
0.5091709153497279, 2.5773955458109827, 3
1.0, 1.09525511617504, 3
0.7331164638423161, 1.6744998136588416, 3
0.5659300833794243, 1.8886366898518963, 3
0.5628280113087288, 2.002705969393848, 3
0.42569322768409057, 3.3417744612380633, 3
0.9004085961838253, 1.3159297025514964, 3
1.0, 1.170602022324585, 4
0.5859743784465546, 1.8938770101859914, 4
0.4537079304475001, 3.617402732581676, 4
0.8466401428219433, 1.886338698197111, 4
0.9142572485190181, 1.5903158971502274, 4
0.5714551146693143, 2.6937618627187785, 4
0.9062687010847543, 1.611898921865057, 4
0.1, 12.120168309084795, 4
0.6737228822160275, 1.9796838282156073, 5
0.905727211545889, 1.952617339004693, 5
0.6267305960941538, 2.161597888217949, 5
0.6329826781085666, 2.0289778379425836, 5
0.1, 12.641149448014072, 5
1.0, 1.1886540156539522, 5
0.7808000165774471, 2.176973201337615, 6
1.0, 1.2553996381636185, 6
0.1, 12.802125178865674, 6
0.6752151851198371, 2.950920421803484, 6
0.9239201479480389, 2.3463501006360516, 7
1.0, 1.425723332074994, 7
0.1, 12.98701186902742, 7
0.1, 13.193790545814753, 8
1.0, 1.4302314868519124, 8
