0.3040883073090139, 0.0, 
0.6764521275512744, 0.0, 
0.5608273824089753, 0.0, 
0.3627318416648405, 0.0, 
0.5883276872525396, 0.0, 
0.35864521512205794, 0.0, 
0.5874975951863781, 0.0, 
0.443262244815623, 0.0, 
0.566315801924072, 0.0, 
0.4313218486330693, 0.0, 
0.4182575635138001, 0.0, 
1.0, 0.0, 
0.1, 0.0, 
0.24711177462453732, 0.0, 
0.6697901552806125, 0.0, 
0.1, 0.0, 
0.25033592436534324, 0.0, 
0.972583389661438, 0.0, 
0.4788305856317293, 0.0, 
1.0, 0.0, 
1.0, 0.0, 
1.0, 0.0, 
0.800442793959113, 0.0, 
0.30851659188081726, 0.0, 
1.0, 0.0, 
0.9701041457564517, 0.0, 
1.0, 0.0, 
0.1, 0.0, 
0.6146351981803888, 0.0, 
0.1, 0.0, 
0.5383084406734776, 0.0, 
1.0, 0.0, 
0.20773398884028796, 0.0, 
0.7774383543087662, 0.0, 
0.1, 0.0, 
0.9366023875699775, 0.08470754226213592, 
0.1, 0.0, 
0.39698059110239703, 0.0, 
0.1, 0.0, 
0.5448067635189142, 0.0, 
0.58633837418116, 0.0, 
0.13248646569857758, 0.0918169563699543, 
0.18153768566344286, 0.08191628767228888, 
0.1, 0.0, 
0.1, 0.0, 
1.0, 0.0, 
1.0, 0.0, 
0.5977534116673773, 0.0, 
1.0, 0.0, 
0.4771226052252347, 0.0, 
0.9878011388936495, 0.12877623458029172, 
0.6186367462444913, 0.11385071234670271, 
0.7179087391617284, 0.14827177017764626, 
0.512129025812449, 0.1693337403852857, 
0.5390985587050363, 0.010450874590610889, 
0.6746585773777668, 0.1350194364699133, 
0.1, 0.06479095957280108, 
0.10187412877646129, 0.07066317490516547, 
0.11840899350664641, 0.23092313181036497, 
0.23092852523757768, 0.3084478659469572, 
0.37708487885358855, 0.18259937304345283, 
0.8108147931218984, 0.26412847855374105, 
0.44545773578861075, 0.12274276351233485, 
1.0, 0.07136898887221202, 
0.29830056603797533, 0.25285493087995153, 
0.5294573613646945, 0.18869431789624472, 
0.8113465578347789, 0.01648213082303629, 
0.6011719253738772, 0.11985289999632653, 
0.1, 0.18252535646611784, 
0.9109920547983454, 0.1877354103411578, 
0.5091709153497279, 0.3123348492788898, 
1.0, 0.09525511617503994, 
0.7331164638423161, 0.22760338209418718, 
0.5659300833794243, 0.0688363193613236, 
0.5628280113087288, 0.12717901799005946, 
0.42569322768409057, 0.42257075659669413, 
0.9004085961838253, 0.1848744161509916, 
1.0, 0.1706020223245851, 
0.5859743784465546, 0.10976340389795554, 
0.4537079304475001, 0.6412443073947638, 
0.8466401428219433, 0.5970500648521607, 
0.9142572485190181, 0.4539578364046207, 
0.5714551146693143, 0.5393639941517853, 
0.9062687010847543, 0.4608135421985612, 
0.1, 0.21201683090847945, 
0.6737228822160275, 0.333758294621878, 
0.905727211545889, 0.7685386576728742, 
0.6267305960941538, 0.3547395329986992, 
0.6329826781085666, 0.28430782568382595, 
0.1, 0.26411494480140735, 
1.0, 0.1886540156539522, 
0.7808000165774471, 0.6997807116930679, 
1.0, 0.25539963816361866, 
0.1, 0.28021251788656754, 
0.6752151851198371, 0.9925062788819473, 
0.9239201479480389, 1.1678401321175567, 
1.0, 0.425723332074994, 
0.1, 0.29870118690274194, 
0.1, 0.3193790545814754, 
1.0, 0.4302314868519124, 
